fr|sa Corse natale a beaucoup de mal à vivre en France, sans argent, sans aucune
nl|door zich aan te sluiten bij Ada, de zus van Pixodarus. In de herfst van
en|huge ambitions, and encouraged him to believe it was his destiny to conquer the Persian
fr|situation stable. Napoléon Bonaparte, ce jeune capitaine en garnison à Nice, obtient un rappel de
nl|334 v.Chr. stelde Alexander Ada aan als satraap van Carië. Er restte hem nu enkel
en|Empire. Olympias's influence instilled a sense of destiny in him, and Plutarch tells how his
fr|solde de 3 000 livres. Il est affecté auprès de l'armée chargée de mater l'insurrection
nl|nog de verovering van de stad Halikarnassos, die twee citadellen had. Een daarvan bevond zich
en|ambition. However, his father Philip was Alexander's most immediate and influential role model, as the
fr|fédéraliste du Midi. Il s'active à approvisionner l'artillerie de Nice en munitions et en poudres
nl|op een eiland. Tijdens het beleg dat volgde kon Alexander zich enkel meester maken van
en|young Alexander watched him campaign practically every year, winning victory after victory while ignoring severe
fr|Le 29 juillet 1793, Bonaparte est à Beaucaire, et c'est à cette période qu'il rédige
nl|de stad zelf, en niet van de twee citadellen, die in de handen van de
en|wounds. Alexander's relationship with his father forged the competitive side of his personality; he had
fr|le fameux Souper de Beaucaire, pamphlet politique pro-jacobin et anti-fédéraliste, dans lequel un militaire discute
nl|Griekse huurlingen van Darius bleven; niettemin vervolgde hij zijn weg. Hij liet een klein leger
en|a need to outdo his father, illustrated by his reckless behaviour in battle. While Alexander
fr|avec des bourgeois, en leur disant qu'ils doivent se rallier à la Convention nationale. Ce
nl|dat bestond uit 3000 infanteristen en 200 ruiters achter onder leiding van Ptolemaeus om het
en|worried that his father would leave him, he also downplayed his father's achievements to his
fr|pamphlet sera d'ailleurs utilisé comme instrument de propagande de la Convention. Le 28 août 1793,
nl|Na de inname van Milete in juli 334 v.Chr. had Alexander zijn oorlogsvloot ontslagen. Die
en|According to Plutarch, among Alexander's traits were a violent temper and rash, impulsive nature, which
fr|alors que Marseille vient d'être reprise par les jacobins et que la famille Bonaparte s'y
nl|bestond vooral uit Griekse huurlingen. De historici hebben deze beslissing lang gezien als een strategische
en|undoubtedly contributed to some of his decisions. Although Alexander was stubborn and did not respond
fr|installe, Toulon, tenue par les fédéralistes et les royalistes, se livre aux troupes britanniques et
nl|fout die aangespoord werd door wantrouwen tegenover Alexanders Griekse bondgenoten, maar nu lijkt zijn motief
en|well to orders from his father, he was open to reasoned debate. He had a
fr|Bonaparte est capitaine d’artillerie lorsqu'il se présente au général Carteaux chargé de diriger le siège
nl|vooral economisch gericht te zijn geweest. Dit zou een kostenbesparende maatregel geweest zijn. Het onderhouden
en|calmer side—perceptive, logical, and calculating. He had a great desire for knowledge, a love for
fr|de la ville. Celui-ci ne l'écoute pas et ne suit pas ses conseils20. Bonaparte obtient,
nl|van een vloot was immers zeer duur. De vloot was op dat moment ook van
en|philosophy, and was an avid reader. This was no doubt in part due to Aristotle's
fr|à la demande des commissaires Augustin Robespierre et son compatriote Salicetti, le commandement de l'artillerie,
nl|geen nut voor de veldtocht. Alexander moest ook nog wachten totdat de schatkist van Sardis
en|tutelage; Alexander was intelligent and quick to learn. His intelligent and rational side was amply
fr|avec le grade de chef de bataillon. Bonaparte s'oppose aussi à Louis Fréron, qui, par
nl|ingenomen werd, waardoor hij gemakkelijker over materieel zou kunnen beschikken. Dit zou later een van
en|demonstrated by his ability and success as a general. He had great self-restraint in, in
fr|sa mauvaise gestion des affaires militaires, contribue au lancement de sa carrière. Il rencontre lors
nl|Nadat hij Gordium had verlaten, ging Alexander naar Ancyra. Daarna onderwierpen Paphlagonië en Cappadocië zich
en|Alexander was erudite and patronized both arts and sciences. However, he had little interest in
fr|de ce siège de jeunes officiers comme Marmont ou Victor et le sergent Junot20 qui
nl|aan Alexander, zonder dat hij er strijd voor had moeten leveren. Toen ging hij verder
en|sports or the Olympic games, seeking only the Homeric ideals of honour and glory. He
fr|accompagneront la suite de sa carrière. L'artillerie est dirigée par Dommartin, mais Bonaparte est nommé
nl|naar het zuiden. Hij stootte door Cilicië via de Cilicische poorten, die bezet werden door
en|had great charisma and force of personality, characteristics which made him a great leader. His
fr|commandant à sa place, le 19 octobre 1793. Le 23 novembre, il parvient, avec ses
nl|de satraap Arsames. Nadat hij vertrokken was uit Soloi ging hij naar Tarsus, waar hij
en|unique abilities were further demonstrated by the inability of any of his generals to unite
fr|Après l'échec d'un assaut contre Toulon, Napoléon soumet un plan d'attaque au général Dugommier, qui
nl|ziek werd, waarschijnlijk doordat hij bijna verdronken was in de rivier de Knydos toen hij
en|Macedonia and retain the Empire after his death—only Alexander had the ability to do so.
fr|a pris le commandement du siège. L'application de ce plan permet la reprise de la
nl|erin wilde baden. Ondertussen bezette Parmenion, de eerste onderbevelhebber van de koning sinds het begin
en|During his final years, and especially after the death of Hephaestion, Alexander began to exhibit
fr|ville aux troupes royalistes et britanniques le 18 décembre, après la prise du Petit Gibraltar20.
nl|van de expeditie, de passen die de toegang waren van Cilicië naar Issus. Daarna bezette
en|signs of megalomania and paranoia. His extraordinary achievements, coupled with his own ineffable sense of
fr|Ses ordres contribuent à forcer la flotte britannique à quitter la rade de Toulon et
nl|hij de passen die de doorgang naar Syrië controleerden. In 333 v.Chr. onderwierp Alexander de
en|destiny and the flattery of his companions, may have combined to produce this effect. His
fr|à priver ainsi les insurgés d'un soutien précieux. Il est fait général de brigade le
nl|bergbevolking van Cilicië. Hij veroverde ook Soloi, waar hij de democratie herstelde nadat hij er
en|delusions of grandeur are readily visible in his will and in his desire to conquer
fr|22 décembre 179325 et refusera au commissaire Augustin Robespierre , son protecteur, le commandement de
nl|een garnizoen had gelegerd en de stad een dwangsom van 200 talenten had opgelegd. Daar
en|the world, in as much as he is by various sources described as having boundless
fr|l'armée de Paris20. Augustin dira d'ailleurs à son frère, par une lettre, que Bonaparte est
nl|hoorde hij over de overwinningen van Ptolemaeus in Carië op de satraap Orontobates, de verovering
en|He appears to have believed himself a deity, or at least sought to deify himself.
fr|« un mérite transcendant et Corse ». Le nom de « Bonaparte » est désormais
nl|van Halikarnassos en Myndos en de onderwerping van Kos. Maar niet veel later onderwierp de
en|Olympias always insisted to him that he was the son of Zeus, a theory apparently
fr|Après cette victoire, Bonaparte suscite l'admiration auprès de la Convention, mais aussi auprès de la
nl|satraap Pharnabazus aan het hoofd van de Perzische vloot Tenedos en Sigeion. Ook onderhandelde hij
en|confirmed to him by the oracle of Amun at Siwa. He began to identify himself
fr|gent féminine. Il se met à fréquenter Désirée Clary, qui devient officiellement sa fiancée2 le
nl|met de koning van Sparta, Agis III, die probeerde om Griekenland te bevrijden. Hij financierde
en|as the son of Zeus-Ammon. Alexander adopted elements of Persian dress and customs at court,
fr|Il obtient une mission de ravitaillement à Gênes le 15 juillet 1794, visant à se
nl|de Spartaanse koning met geld en enkele schepen. De situatie bleef dus gevaarlijk, vooral toen
en|notably proskynesis, a practice of which Macedonians disapproved, and were loath to perform. This behaviour
fr|renseigner sur les forces militaires de la république de Gênes. Le 27 juillet 1794 ,
nl|ook Darius III aankwam met zijn leger. De Perzische koning had zijn enorme leger opgesteld
en|cost him the sympathies of many of his countrymen. However, Alexander also was a pragmatic
fr|il rentre à Paris, le jour de la chute de Robespierre. Ses amitiés avec les
nl|op de vlakte van Issus met als bedoeling Alexander af te snijden van zijn bevoorradingslijnen
en|ruler who understood the difficulties of ruling culturally disparate peoples, many of whom lived in
fr|jacobins lui valent d’être brièvement arrêté le 9 août 1794 à Antibes, au fort Carré20.
nl|en hem zo tot een veldslag te dwingen. Alexander bevond zich toen in Syrië maar
en|kingdoms where the king was divine. Thus, rather than megalomania, his behaviour may simply have
fr|La situation reste mauvaise pour Bonaparte. Il remonte ensuite à Paris, et se présente au
nl|keerde om, want hij had een overwinning nodig. Hij nam de weg over de Syrische
en|Alexander married three times: Roxana, daughter of the Sogdian nobleman Oxyartes of Bactria, out of
fr|ministère de la Guerre qui lui propose d'aller faire de la répression en Vendée, mais
nl|passen die hij al genomen had. Hij bereikte de vlakte van Issus en stelde zijn
en|love; and the Persian princesses Stateira II and Parysatis II, the former a daughter of
fr|Bonaparte refuse, car il a l'esprit tourné vers l'Italie. Pour éviter d'y aller de force,
nl|leger op in formatie. In de Slag bij Issos werd het Perzische leger op de
en|Darius III and latter a daughter of Artaxerxes III, for political reasons. He apparently had
fr|Au mois de juillet 1795, il espère aller en Turquie à la demande du sultan
nl|vlucht gedreven, ondanks het feit dat ze met meer waren en Griekse huurlingen hadden. Darius
en|two sons, Alexander IV of Macedon by Roxana and, possibly, Heracles of Macedon from his
fr|Le 15 septembre 1795, il est renvoyé brusquement — ou il démissionne, la cause reste
nl|kon wegvluchten, maar de koninklijke familie werd gevangengenomen. Op het einde van 333 v.Chr. veroverde
en|Alexander also had a close relationship with his friend, general, and bodyguard Hephaestion, the son
fr|encore floue. Désormais sans affectation et sans solde, c'est une catastrophe pour lui. Mais Bonaparte
nl|Alexander Judea en Samaria. Toen hij in Sidon was, begon hij te onderhandelen met de
en|of a Macedonian noble. Hephaestion's death devastated Alexander. This event may have contributed to Alexander's
fr|ne tardera pas à reparaître, un certain 5 octobre 1795, le 13 vendémiaire an IV.
nl|koning van Tyrus, Azemilcus, die neutraal wenste te blijven. Maar Alexander weigerde om te onderhandelen
en|Alexander's sexuality has been the subject of speculation and controversy in modern times. The Roman
fr|Une fois Bonaparte libéré, François Aubry, membre du comité militaire, lui propose en 1795 un
nl|totdat hij in de stad geofferd had aan Herakles-Melqart, de beschermgod van Tyrus. De inwoners
en|era writer Athenaeus says, based on the scholar Dicaearchus, who was Alexander's contemporary, that the
fr|commandement en Vendée mais il refuse et lui dit même « on vieillit vite sur
nl|van de stad ontdekten de valstrik: Alexander toegang geven tot de stad betekende Alexander de
en|king, and that Alexander kissed the eunuch Bagoas in public. This episode is also told
fr|le champ de bataille et j'en arrive »20. Aubry le met alors en congé, mais
nl|macht geven over de stad. Voor Alexander had het helemaal geen nut om de kust
en|by Plutarch, probably based on the same source. None of Alexander's contemporaries, however, are known
fr|sans solde. Par la suite, il erre à Paris sans commandement effectif ; sans argent,
nl|van Fenicië te veroveren zolang hij Tyrus met zijn twee havens niet veroverd had. De
en|to have explicitly described Alexander's relationship with Hephaestion as sexual, though the pair was often
fr|il va souvent dîner chez Bourrienne ou chez Mme Panoria Comnène, épouse Permon, une connaissance
nl|inwoners weigerden en Alexander begon het Beleg van Tyrus. De nieuwe stad Tyrus was gebouwd
en|compared to Achilles and Patroclus, whom classical Greek culture painted as a couple. Aelian writes
fr|Le 13 vendémiaire an IV , Barras, à qui revient la charge de commander les
nl|op het eiland Ancharadus. Alexander probeerde de stad te bereiken door een dijk te bouwen
en|of Alexander's visit to Troy where Some modern historians believe not only that Alexander's youthful
fr|opérations de défense, demande à Bonaparte de réprimer l’insurrection royaliste contre la Convention nationale20. En
nl|met grondstoffen die gewonnen werden uit de ruïnes van de oude stad op het vasteland.
en|relationship with Hephaestion was sexual, but that their sexual contacts may have continued into adulthood,
fr|effet, 25 000 royalistes préparent une insurrection à Paris. À cette occasion, Bonaparte a sous
nl|De dijk moest ongeveer 60 m lang worden. Het was echter moeilijk bouwen in de
en|which went against the social norms of at least some Greek cities, such as Athens,
fr|ses ordres un jeune officier, Joachim Murat, chef d'escadron, son futur beau-frère. Ce dernier joue
nl|zee door de harde stroming, en de Tyriërs vielen de dijk aan met duikers en
en|though some modern researchers have tentatively proposed that Macedonia may have been more tolerant of
fr|un rôle déterminant, en transférant à temps les canons indispensables depuis les Sablons jusqu'aux abords
nl|schepen, waaronder ook brandende. De dijk hield echter stand. Door de andere steden van Fenicië
en|Green argues that there is little evidence in ancient sources that Alexander had much carnal
fr|des Tuileries. La canonnade de Saint-Roch — où les boulets ont été remplacés par de
nl|bezet te houden had Alexander de Perzische vloot verspreid, want de Fenicische schepen keerden elk
en|interest in women; he did not produce an heir until the very end of his
fr|Quelques jours plus tard, Bonaparte est promu général de division, le 24 vendémiaire an IV
nl|terug naar hun thuishaven. De koningen van Sidon, Byblos, Aradus en Soloi gaven Alexander schepen,
en|life. However, Ogden calculates that Alexander, who impregnated his partners thrice in eight years, had
fr|25, puis nommé général en chef de l’armée de l'Intérieur, le 3 brumaire an IV
nl|misschien een tiental. Hierdoor had Alexander voldoende schepen om Tyrus volledig af te sluiten. Ondertussen
en|a higher matrimonial record than his father at the same age. Two of these pregnancies
fr|25, succédant à Barras qui devient l’un des cinq membres du Directoire, régime qui succède
nl|vroeg Alexander volgens Flavius Josephus aan de hogepriester van Jeruzalem, Jaddus, om hem militaire hulp
en|According to Diodorus Siculus, Alexander accumulated a harem in the style of Persian kings, but
fr|à la Convention le 4 brumaire an IV . Il s'installe alors à Paris, à
nl|te verschaffen in de vorm van de schatting die ze ook hadden moeten betalen aan
en|he used it rather sparingly,, showing great self-control in. Nevertheless, Plutarch described how Alexander was
fr|l’hôtel de la XVIIe division, rue des Capucines20. Bonaparte fait ici une ascension extraordinaire et
nl|Na een inval van een tiental dagen om de bergvolkeren van het huidige Libanon te
en|infatuated by Roxana while complimenting him on not forcing himself on her. Green suggested that,
fr|Marie Josèphe Rose Tascher de la Pagerie est veuve d’Alexandre de Beauharnais, général de l’armée
nl|onderwerpen was Alexanders vloot volledig klaar. Cleander kwam aan aan het hoofd van een korps
en|in the context of the period, Alexander formed quite strong friendships with women, including Ada
fr|du Rhin, accusé de s’être rendu au siège de Mayence de 1793 : il a
nl|van 4000 huurlingen, waarvan het overgrote deel uit de Peloponnesos kwam. Tyrus was geïsoleerd in
en|of Caria, who adopted him, and even Darius's mother Sisygambis, who supposedly died from grief
fr|été guillotiné en 1794, tandis qu'elle a été emprisonnée. Alexandre lui avait donné deux enfants
nl|de zee achtergebleven na de nederlaag van zijn vloot en bood nog verzet tot aan
en|Napoléon Bonaparte was a French military and political leader. He rose to prominence during the
fr|: Eugène et Hortense. Joséphine est née en Martinique en 1763 : son père y
nl|augustus. De Tyriërs bleven echter heldhaftig vechten tot aan het einde. Ze gebruikten onder andere
en|French Revolution and led several successful campaigns during the Revolutionary Wars. As Napoleon I, he
fr|Après une première rencontre entre Bonaparte et Joséphine le 15 octobre 179525, une véritable passion
nl|drietanden, om de schilden van de Macedoniërs weg te trekken en zo heet zand over
en|was Emperor of the French from 1804 until 1814, and again in 1815. Napoleon dominated
fr|naît entre les deux amants. Très rapidement ils décident de se marier. Bonaparte s'empresse donc
nl|hen te kunnen gieten. Geconfronteerd met deze tegenstand zocht Alexander naar een goede manier om
en|European and global affairs for more than a decade while leading France against a series
fr|d'écrire une lettre de rupture à Désirée Clary, dont la sœur Julie a été mariée
nl|het beleg te beëindigen. Alexander beval een gecoördineerde aanval vanop zee en land. Eenmaal de
en|of coalitions in the Napoleonic Wars. He won most of these wars and the vast
fr|à Joseph le 1er août 1794. Le 9 mars 1796, en retard à la cérémonie,
nl|belegeringstorens de muren raakten, leidde Alexander zelf de aanval. De Macedoniërs behaalden de overwinning. Tussen
en|majority of his battles, building a large empire that ruled over continental Europe before its
fr|Bonaparte arrive et s’écrie auprès du commissaire chargé de remplacer le maire « Mariez-nous vite
nl|de 6000 en 8000 verdedigers werden gedood. 2000 jongemannen werden onmiddellijk gekruisigd na de inname
en|final collapse in 1815. One of the greatest commanders in history, his wars and campaigns
fr|», en le réveillant. Le mariage républicain a lieu à Paris dans la mairie du
nl|van de stad, de rest van de bevolking, 30.000 personen, werd tot slaaf gemaakt. Een
en|are studied at military schools worldwide. He remains one of the most celebrated and controversial
fr|IIe arrondissement ; il n'y a pas de mariage religieux. Paul Barras, l'ancien amant de
nl|Na dit succes veroverde Alexander volledig Fenicië. De gouverneur van Samaria, Sanballates, stelde de onderwerping
en|Napoleon had an extensive and powerful impact on the modern world, bringing liberal reforms to
fr|Joséphine, est présent. Sur leur certificat, les époux falsifient leur âge, effaçant quasiment leur différence
nl|voor. Volgens Flavius Josephus kreeg deze laatste de toestemming om een tempel op de berg
en|the numerous territories that he conquered and controlled, especially the Low Countries, Switzerland, and large
fr|qui est de six ans : Joséphine se donne quatre ans de moins et Bonaparte
nl|Na het Beleg van Tyrus, beëindigd in augustus 332 v.Chr., ging Alexander naar Egypte, dat
en|parts of modern Italy and Germany. He implemented fundamental liberal policies in France and throughout
fr|dix-huit mois de plus. En outre, le mariage n'est pas réglementaire car le commissaire n’est
nl|toen behoorde tot het Perzische Rijk. Hij had net een vredesvoorstel van koning Darius, ondanks
en|Western Europe. His lasting legal achievement, the Napoleonic Code, has been highly influential. Roberts says,
fr|pas habilité à en célébrer6. Deux jours plus tard, Bonaparte rejoint son armée d’Italie à
nl|Parmenions advies, geweigerd. De koning stelde voor dat Alexander trouwde met zijn dochter Stateira en
en|Born Napoleone di Buonaparte on the island of Corsica not long after its annexation by
fr|Nice, en passant par Marseille pour annoncer à sa mère la nouvelle de son mariage.
nl|al het gebied tussen Europa en de Halys kreeg. Maar nadat Alexander de Eufraat in
en|the Kingdom of France, Napoleon's modest family descended from minor Italian nobility. He supported the
fr|Le 2 mars 1796, Bonaparte avait obtenu sa promotion de général en chef de la
nl|de zomer van 331 v.Chr. had overgestoken, bood Darius Alexander hem al het gebied tot
en|French Revolution in 1789 while serving in the French army, and tried to spread its
fr|petite armée d'Italie, appelée en principe à ouvrir un simple front de diversion20. Officier d’artillerie
nl|aan deze rivier aan. Deze vredesvoorstellen zouden echter uitgevonden kunnen zijn voor de Macedonische propaganda,
en|ideals to his native Corsica. He rose rapidly in the Army after he saved the
fr|de formation, il innove à cette époque dans l’utilisation de l’artillerie comme force mobile d’appui
nl|want Darius bleek van plan om zich te verzetten tot aan het einde, hoewel hij
en|governing French Directory by firing on royalist insurgents. In April 1796, he began his first
fr|des attaques d’infanterie. Il sait motiver ses hommes27 et fait, sur le terrain qu'il avait
nl|Het is ontegenzeggelijk dat Alexander met de inname van Egypte de Perzen hun laatste maritieme
en|military campaign against the Austrians and their Italian allies, scoring a series of decisive victories
fr|reconnu en 1793-94, une campagne d’exception qui reste étudiée dans toutes les écoles de guerre.
nl|basis wilde afnemen en hen ook de mogelijkheid af te nemen huurlingen uit Griekenland te
en|and becoming a national hero. Two years later, he led a military expedition to Egypt
fr|C'est la première grande campagne de Bonaparte, à laquelle il attachera beaucoup d'importance tout au
nl|rekruteren. Hij koos er zo echter ook voor Darius de tijd te geven om een
en|He engineered a coup in November 1799 and became First Consul of the Republic. Intractable
fr|long de sa vie. Stendhal dira même qu'il s'agit de la période la plus brillante
nl|nieuw leger te rekruteren in de oostelijke provincies, om zo de Perzen in een enkele
en|differences with the British meant that the French were facing the War of the Third
fr|de la vie de Bonaparte. L'armée que l'on confie à Bonaparte n'est pas censée être
nl|veldslag te verslaan. Op zijn weg naar Egypte werd Alexander twee maanden opgehouden bij Gaza,
en|Coalition by 1805. Napoleon shattered this coalition with decisive victories in the Ulm Campaign, and
fr|très importante ; il s'agit d'une campagne de diversion, tandis que deux armées du Rhin
nl|dat onder leiding stond van de eunuch Batis. Op het einde van 332 v.Chr. nam
en|a historic triumph at the Battle of Austerlitz, which led to the elimination of the
fr|bien plus puissantes contournent les Autrichiens par le nord. Il remportera victoire sur victoire et
nl|hij de stad in, slachtte het garnizoen af en verkocht de bevolking als slaven. Hierdoor
en|Holy Roman Empire. In 1806, the Fourth Coalition took up arms against him because Prussia
fr|En un peu plus d’un an, il bat cinq armées autrichiennes, fréquemment à un contre
nl|verkreeg hij ook enorm veel buit, waaronder vooral kruiden. Alexander zou Batis achter zijn strijdwagen
en|became worried about growing French influence on the continent. Napoleon quickly knocked out Prussia at
fr|deux, et décide seul du sort de la guerre, les armées françaises du Rhin étant
nl|gesleept hebben rond de stadsmuren, zoals Achilles ook had gedaan bij Hektor, die toen echter
en|the battles of Jena and Auerstedt, then marched the Grand Army deep into Eastern Europe,
fr|battues par les Autrichiens qui doivent affaiblir leurs troupes sur ce front pour envoyer des
nl|al dood geweest was. Zeven dagen na Gaza bereikte hij Pelusium. Toen Alexander Egypte binnenkwam
en|annihilating the Russians in June 1807 at Friedland, and forcing the defeated nations of the
fr|renforts en Italie. Il bat séparément quatre généraux piémontais et autrichiens , après s'être emparé
nl|in december 332 v.Chr., lijkt hij ontvangen te zijn als bevrijder, wetende dat de Egyptenaren
en|Fourth Coalition to accept the Treaties of Tilsit. Two years later, the Austrians challenged the
fr|du massif de l'Authion avec Masséna, là où les généraux Gaspard Jean-Baptiste Brunet et Jean
nl|dikwijls in opstand waren gekomen tegen de Perzen. De Perzische satraap Mazaces gaf Alexander het
en|French again during the War of the Fifth Coalition, but Napoleon solidified his grip over
fr|Mathieu Philibert Sérurier avaient échoué, à la baisse de Turini-Camp d'argent, et signe l’armistice de
nl|zeggenschap over Egypte zonder strijd en liet 800 talenten voor Alexander. Alexander werd farao verklaard
en|Hoping to extend the Continental System, Napoleon invaded Iberia and declared his brother Joseph the
fr|Dans une deuxième phase, il bat une nouvelle armée autrichienne envoyée en renfort et commandée
nl|in Memphis in 331 v.Chr. Hij offerde aan Apis om zo respect te tonen voor
en|King of Spain in 1808. The Spanish and the Portuguese revolted with British support. The
fr|par Sebottendorf à Lodi et Beaulieu à Borghetto. Le 15 mai 1796, le jeune Bonaparte
nl|de Egyptische tradities. Hij eerde ook de andere goden. Hij ging richting de Middellandse kust
en|Peninsular War lasted six years, featured brutal guerrilla warfare, and culminated in a defeat for
fr|Dans une troisième phase organisée autour du siège de Mantoue, il bat deux nouvelles armées
nl|waar hij in januari 331 v.Chr. de plaats koos voor Alexandrië, dat slechts volledig afgewerkt
en|Napoleon. Napoleon launched an invasion of Russia in the summer of 1812. The resulting campaign
fr|autrichiennes commandées par Quasdanovich et Wurmser dans sept batailles, dont Castiglione et Roveredo. Enfin, les
nl|Alexander ging daarna op bedevaart naar de oase van Siwa, waar hij het orakel van
en|witnessed the catastrophic retreat of Napoleon's Grand Army and encouraged his enemies. In 1813, Prussia
fr|renforts commandés par Alvinczy sont à nouveau battus au pont d’Arcole et à Rivoli. C'est
nl|Zeus-Amon raadpleegde. Het orakel bevestigde dat hij een directe afstammeling was van Zeus. De aanspreking
en|and Austria joined Russian forces in a Sixth Coalition against France. A chaotic military campaign
fr|le 15 novembre 1796 que Bonaparte, âgé de 27 ans se bat aux côtés de
nl|van het orakel, conform met de Egyptische etiquette, werd erg uitgebuit door de propaganda van
en|culminated in a large coalition army defeating Napoleon at the Battle of Leipzig in October
fr|ses soldats à la fameuse bataille du pont d’Arcole. Les soldats surprennent l’ennemi autrichien, en
nl|Toen Alexander terug was in Memphis liet hij zich officieel kronen in de tempel van
en|1813. The coalition invaded France and captured Paris, forcing Napoleon to abdicate in April 1814.
fr|marchant au pas de charge. Muiron, l'aide de camp de Bonaparte, mourra à Arcole à
nl|Ptah. Deze ceremonie wordt enkel vermeld door de Pseudo-Callisthones, maar lijkt waarschijnlijk. Hij reorganiseerde het
en|Napoleon was exiled to the island of Elba, between Corsica and Italy. In France, the
fr|Tout en organisant l’Italie en républiques sœurs sur le modèle de la République française, il
nl|land vooraleer weer op veroveringstocht in het oosten te gaan. Hij wilde geen nieuwe satraap
en|Bourbons were restored to power. However, Napoleon escaped from Elba in February 1815 and took
fr|marche sur l’Autriche et signe seul les préliminaires de paix de Leoben. La rue qu'il
nl|aanstellen, omdat hij bang was voor de eventuele persoonlijke ambities van die satraap die zouden
en|control of France. The Allies responded by forming a Seventh Coalition, which ultimately defeated Napoleon
fr|habitait à Paris, qui s'appelait rue Chantereine, fut rebaptisée rue de la Victoire, nom qu'elle
nl|voortkomen uit de rijkdom van Egypte. Hij vertrouwde de financiën toe aan de Griek Cleomenes
en|at the Battle of Waterloo in June 1815. The British exiled him to the remote
fr|Pendant cette campagne, Joséphine s’est rapprochée d’un nouvel homme, le capitaine Hippolyte Charles, qui devient
nl|Tijdens zijn verblijf in Egypte hoorde Alexander over de definitieve vernietiging van de rest van
en|island of Saint Helena in the South Atlantic. His death in 1821 at the age
fr|À son retour d’Italie, en décembre 1797, Bonaparte est accueilli comme un héros par le
nl|de Perzische vloot en de gevangenneming van zijn laatste tegenstanders in de Egeïsche Zee, onder
en|Napoleon's family was of Italian origin: his paternal ancestors, the Buonapartes, descended from a minor
fr|Directoire qui organise une cérémonie officielle pour célébrer la paix de Campo-Formio. Sa popularité auprès
nl|wie de satraap Pharnabazus. Deze slaagde er echter in te ontsnappen, maar een van de
en|Tuscan noble family that emigrated to Corsica in the 16th century; while his maternal ancestors,
fr|des Français est de plus en plus importante et le 25 décembre 1797, il est
nl|admiraals van Alexander, Hegelochus, stuurde de Macedonische koning veel andere gevangenen. Zij werden allemaal naar
en|the Ramolinos, descended from a minor Genoese noble family. The Buonapartes were also the relatives,
fr|élu membre de l'Institut dans la section des arts mécaniques de la classe des sciences
nl|de Egyptische stad Elephantine gestuurd. Hierdoor kon Antipater, de regent van Macedonië, zich volledig bezighouden
en|by marriage and by birth, of the Pietrasentas, Costas, Paraviccinis, and Bonellis, all Corsican families
fr|physiques et mathématiques. En février 1798, le Directoire soumet à Bonaparte le projet d'une invasion
nl|met de koning van Sparta, Agis III, die nog steeds in opstand was. De situatie
en|of the interior. His parents Carlo Maria di Buonaparte and Maria Letizia Ramolino maintained an
fr|de l'Angleterre. Celui-ci inspecte alors les côtes françaises de Boulogne, Calais et Dunkerque, en vue
nl|in Europa bleef Alexander verontrusten gedurende het volledige jaar 331 v.Chr., zelfs na de nederlaag
en|ancestral home called in Ajaccio. Napoleon was born there on 15 August 1769, their fourth
fr|de la réalisation du projet. Le 23 février 1798, le gouvernement abandonne le projet d'invasion
nl|van de Perzen bij Gaugamela. Hij vermeerderde dus de gunsten aan de Griekse steden om
en|child and third son. A boy and girl were born first but died in infancy.
fr|de l'Angleterre sur les conseils de Bonaparte, qui, lui-même influencé par Talleyrand, persuade alors le
nl|hen aan te sporen loyaal te blijven. Het is niet onmogelijk dat de brandstichting in
en|He had an elder brother, Joseph, and younger siblings Lucien, Elisa, Louis, Pauline, Caroline, and
fr|Directoire de porter la guerre en Égypte, où il pourra couper la route des Indes
nl|Persepolis, een van de Achaemenidische hoofdsteden, als bedoeling had om te bewijzen aan de Grieken
en|Jérôme. Napoleon was baptised as a Catholic, under the name Napoleone. In his youth, his
fr|à la Grande-Bretagne. Le 24 février 1798, le rapport est présenté à Barras. Le 5
nl|dat de bedoeling van de Korinthische Bond bereikt was en ook als wraak voor de
en|Napoleon was born the same year the Republic of Genoa ceded Corsica to France. The
fr|mars, inquiet de la popularité de Bonaparte, le Directoire le charge de mener l'expédition en
nl|brandstichting in Athene door de Perzen in 480 v.Chr., om zo verdere problemen in Europa
en|state sold sovereign rights a year before his birth in 1768, and the island was
fr|Égypte, avec l'arrière-pensée de s'en débarrasser. De même, l'assemblée électorale des Landes l'ayant choisi pour
nl|In de lente van 327 v.Chr. vertrok Alexander uit Bactra aan het hoofd van 120.000
en|conquered by France during the year of his birth and formally incorporated as a province
fr|député en avril 1798, son élection est invalidée le 22 floréal an VI , avec
nl|personen, zowel soldaten als niet-vechtenden. De Grieken en Macedoniërs vormden amper de helft van de
en|in 1770, after 500 years under Genoese rule and 14 years of independence. Napoleon's parents
fr|En avril 1798 est créée l’armée d’Orient, placée sous les ordres de Bonaparte. Le général
nl|strijders. Verschillende Aziaten waren gerekruteerd om bewapend te worden op de Macedonische manier. Het leger
en|joined the Corsican resistance and fought against the French to maintain independence, even when Maria
fr|Bonaparte organise son état-major et choisit, comme en Italie, huit officiers comme aides de camp
nl|telde ook cavaleristen uit de oostelijke satrapieën en Egyptische, Fenicische en Cypriotische mariniers waren al
en|was pregnant with him. His father was an attorney who went on to be named
fr|: Duroc, Beauharnais, Jullien31, le polonais Sulkowski, Croizier, Lavalette, Guibert et Merlin. Les généraux Kléber,
nl|gerekruteerd om de oceaan te bevaren. Alexander stak de Hindoekoesj over en ging naar Alexandrië
